ing_form_id	ing_name_eng	ing_name_kr	form	note	ing_id	code	desc_id_id
532	Allium/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol	마늘/피리독신/리보플라빈/티아민/토코페롤/Γ-오리자놀	내복제/연질캡슐제		443	ACS	
533	Allium/Red Ginseng/Tocopherol	마늘/홍삼/토코페롤	내복제/경질캡슐제		444	ACH	
534	Allium/Retinol/Riboflavin/Selenium Yeast/Tocopherol/Ursodeoxycholic Acid/Γ-Oryzanol	마늘/레티놀/리보플라빈/셀레늄함유효모/토코페롤/우르소데옥시콜산/Γ-오리자놀	내복제/연질캡슐제		445	ACS	
535	Allium/Riboflavin/Tocopherol/Γ-Oryzanol	마늘/리보플라빈/토코페롤/Γ-오리자놀	내복제/연질캡슐제		446	ACS	
536	Allium/Thiamine/Tocopherol	마늘/티아민/토코페롤	내복제/연질캡슐제		447	ACS	
537	Allogeneic Skin-Derived Keratinocyte	동종유래피부각질세포	외용제/스폰지 및 드레싱		448	CDS	
538	Allogeneic Skin-Derived Keratinocyte	동종유래피부각질세포	외용제/현탁제, 현탁액용정제, 현탁액용산제		448	CSS	
539	Allopurinol	알로푸리놀	내복제/정제, 저작정		449	ATB	21
540	Allylisopropylacetylurea/Caffeine/Ibuprofen	알릴이소프로필아세틸우레아/카페인/이부프로펜	내복제/정제, 저작정		450	ATB	
541	Allylisopropylacetylurea/Caffeine/Ibuprofen/Magnesium Oxide	알릴이소프로필아세틸우레아/카페인/이부프로펜/산화마그네슘	내복제/정제, 저작정		451	ATB	
542	Almagate	알마게이트	내복제/현탁제, 현탁액용정제, 현탁액용산제		452	ASS	22
543	Almagate	알마게이트	내복제/정제, 저작정		452	ATB	22
544	Almotriptan	알모트립탄	내복제/정제, 저작정		453	ATB	23
545	Aloe Leaf/Bisacodyl/Ursodeoxycholic Acid	노회/비사코딜/우르소데옥시콜산	내복제/정제, 저작정		454	ATB	
546	Aloe Leaf/Magnesium Hydroxide/Streptococcus Faecalis F-100/Ursodesoxycholic Acid	노회/수산화마그네슘/스트렙토코쿠스페칼리스균 F-100/우르소데스옥시콜린산	내복제/정제, 저작정		455	ATB	
547	Aloe/Aloe Capensis/Bisacodyl/Chelidonii Herba/Curcumae Longae/Frangulae Cortex/Sennae Folium	알로에/알로에카펜시스/비사코딜/백굴채/강황/프랑굴라피/센나엽	내복제/정제, 저작정		456	ATB	
548	Aloe/Ascorbic Acid/Cupric Sulfate/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Ginseng/Lecithin/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide	알로에/아스코르브산/황산제이구리/시아노코발라민/인산수소칼슘/에르고칼시페롤/푸마르산철/인삼/레시틴/산화마그네슘/황산망간/니코틴산아미드/판토텐산/황산칼륨/피리독신/레티놀/리보플라빈/티아민/토코페롤/산화아연	내복제/연질캡슐제		457	ACS	
549	Aloe/Bacillus Polyfermenticus/Magnesium Hydroxide/Pyridoxine/Ursodeoxycholic Acid	알로에/바실루스폴리퍼멘티쿠스균/수산화마그네슘/피리독신/우르소데옥시콜산	내복제/정제, 저작정		458	ATB	
550	Aloe/Belladonna/Bisacodyl/Boldo/Cynara/Glycyrrhizae Radix	알로에/벨라돈나/비사코딜/볼도엽/신나라/감초	내복제/장용정제		459	ATE	
551	Aloe/Bisacodyl/Dehydrocholic Acid/Menthol/Rhubarb	알로에/비사코딜/데히드로콜산/멘톨/대황	내복제/장용정제		460	ATE	
552	Aloe/Caffeine/Chlorpheniramine/Ethyl Aminobenzoate/Nicotinamide/Papaverine/Riboflavin/Thiamine	알로에/카페인/클로르페니라민/아미노벤조산에틸/니코틴산아미드/파파베린/리보플라빈/티아민	내복제/정제, 저작정		461	ATB	
553	Aloe/Carduus Marianus/Chelidonii Herba/Curcuma	알로에/카르두스마리아누스/백굴채/울금	내복제/연질캡슐제		462	ACS	
554	Aloe/Carduus Marianus/Chelidonii Herba/Frangulae Cortex/Menthae Oil/Taraxaci	알로에/카르두스마리아누스/백굴채/프랑굴라피/박하유/타락사시	내복제/연질캡슐제		463	ACS	
555	Aloe/Glycyrrhiza/Rhubarb/Senna Leaf	알로에/감초/대황/센나엽	내복제/환제		464	API	
556	Aloe/Glycyrrhiza/Rhubarb/Senna Leaf	알로에/감초/대황/센나엽	내복제/정제, 저작정		464	ATB	
557	Aloe/Magnesium Hydroxide/Pantothenate/Ursodeoxycholic Acid	알로에/수산화마그네슘/판토텐산/우르소데옥시콜산	내복제/정제, 저작정		465	ATB	
558	Aloe/Magnesium Hydroxide/Ursodeoxycholic Acid	알로에/수산화마그네슘/우르소데옥시콜산	내복제/정제, 저작정		466	ATB	
559	Alogliptin	알로글립틴	내복제/정제, 저작정		467	ATB	24
560	Alogliptin/Metformin	알로글립틴/메트포르민	내복제/정제, 저작정		468	ATB	
561	Alogliptin/Pioglitazone	알로글립틴/피오글리타존	내복제/정제, 저작정		469	ATB	
562	Alosetron	Alosetron		ONLY_DESC	470		25
563	Alprazolam	알프라졸람	내복제/정제, 저작정		471	ATB	26
564	Alprazolam	알프라졸람	내복제/서방형정제		471	ATR	26
565	Alprostadil	알프로스타딜	주사제/주사제		472	BIJ	
566	Alprostadil	알프로스타딜	외용제/크림제, 겔제, 젤리		472	CCM	
567	Alprostadil/Papaverine/Phentolamine	알프로스타딜/파파베린/펜토라민	주사제/주사제		473	BIJ	
568	Aluminum	알루미늄	외용제/액제		474	CLQ	
569	Aluminum Hydroxide	수산화알루미늄	내복제/정제, 저작정		475	ATB	27
570	Aluminum Hydroxide	수산화알루미늄	주사제/주사제		475	BIJ	27
571	Aluminum Hydroxide/Atractylodes Rhizoma/Citrus Unshiu Peel/Glycyrrhiza/Magnesium Oxide/Magnolia Bark/Papaverine	수산화알루미늄/창출/진피/감초/산화마그네슘/후박/파파베린	내복제/과립제, 세립		476	AGN	
572	Aluminum Hydroxide/Attapulgite/Magnesium Carbonate	수산화알루미늄/아타풀지트/탄산마그네슘	내복제/현탁제, 현탁액용정제, 현탁액용산제		477	ASS	
573	Aluminum Hydroxide/Azulene/Carnitine/Hydrotalcite/Magnesium Oxide/Simethicone	수산화알루미늄/아줄렌/카르니틴/히드로탈시트/산화마그네슘/시메티콘	내복제/정제, 저작정		478	ATB	
574	Aluminum Hydroxide/Benfotiamine/Clove/Curcuma/Fennel/Ginger/Ginseng/Glyncyrrhiza/Hydrotalcite/Magnesium Hydroxide/Methylmethionine	수산화알루미늄/벤포티아민/정향/울금/회향/건강/인삼/감초/히드로탈시트/수산화마그네슘/메틸메티오닌	내복제/과립제, 세립		479	AGN	
575	Aluminum Hydroxide/Biodiastase/Calcium/Magnesium Carbonate/Scopolia/Sodium Bicarbonate	수산화알루미늄/비오디아스타제/칼슘/탄산마그네슘/스코폴리아/탄산수소나트륨	내복제/산제		480	APD	
576	Aluminum Hydroxide/Calcium/Diastase·Protease·Cellulase1000/Glycyrrhiza/Magnesium Carbonate/Sodium Bicarbonate	수산화알루미늄/칼슘/디아스타제·Protease·셀룰라제1000/감초/탄산마그네슘/탄산수소나트륨	내복제/산제		481	APD	
577	Aluminum Hydroxide/Calcium/Dizet/Magnesium Carbonate/Scopolia/Sodium Bicarbonate	수산화알루미늄/칼슘/다이제트/탄산마그네슘/스코폴리아/탄산수소나트륨	내복제/산제		482	APD	
578	Aluminum Hydroxide/Calcium/Magnesium Carbonate/Scopolia/Sodium Bicarbonate	수산화알루미늄/칼슘/탄산마그네슘/스코폴리아/탄산수소나트륨	내복제/정제, 저작정		483	ATB	
579	Aluminum Hydroxide/Calcium/Magnesium Carbonate/Sodium Bicarbonate	수산화알루미늄/칼슘/탄산마그네슘/탄산수소나트륨	내복제/정제, 저작정		484	ATB	
580	Aluminum Hydroxide/Calcium/Sodium Alginate	수산화알루미늄/칼슘/알긴산나트륨	내복제/현탁제, 현탁액용정제, 현탁액용산제		485	ASS	
581	Aluminum Hydroxide/Magnesium Carbonate	수산화알루미늄/탄산마그네슘	내복제/정제, 저작정		486	ATB	
582	Aluminum Hydroxide/Magnesium Carbonate/Oxethazaine	수산화알루미늄/탄산마그네슘/옥세타자인	내복제/정제, 저작정		487	ATB	
583	Aluminum Hydroxide/Magnesium Hydroxide	수산화알루미늄/수산화마그네슘	내복제/현탁제, 현탁액용정제, 현탁액용산제		488	ASS	
584	Aluminum Hydroxide/Magnesium Hydroxide/Oxethazaine	수산화알루미늄/수산화마그네슘/옥세타자인	내복제/현탁제, 현탁액용정제, 현탁액용산제		489	ASS	
585	Aluminum Hydroxide/Magnesium Hydroxide/Oxethazaine	수산화알루미늄/수산화마그네슘/옥세타자인	내복제/정제, 저작정		489	ATB	
586	Aluminum Hydroxide/Magnesium Hydroxide/Simethicone	수산화알루미늄/수산화마그네슘/시메티콘	내복제/과립제, 세립		490	AGN	
587	Aluminum Hydroxide/Magnesium Hydroxide/Simethicone	수산화알루미늄/수산화마그네슘/시메티콘	내복제/현탁제, 현탁액용정제, 현탁액용산제		490	ASS	
588	Aluminum Hydroxide/Magnesium Hydroxide/Simethicone	수산화알루미늄/수산화마그네슘/시메티콘	내복제/정제, 저작정		490	ATB	
589	Aluminum Hydroxide/Magnesium Oxide/Methylmethionine Sulfonium Chloride/Scopolia	수산화알루미늄/산화마그네슘/메틸메티오닌 Sulfonium Chloride/스코폴리아	내복제/정제, 저작정		491	ATB	
590	Aluminum Hydroxide/Magnesium Silicate	수산화알루미늄/규산마그네슘	내복제/정제, 저작정		492	ATB	
591	Aluminum Hydroxide/Magnesium Silicate/Scopolia	수산화알루미늄/규산마그네슘/스코폴리아	내복제/정제, 저작정		493	ATB	
592	Aluminum Hydroxide/Magnesium Silicate/Sodium Bicarbonate	수산화알루미늄/규산마그네슘/탄산수소나트륨	내복제/정제, 저작정		494	ATB	
593	Aluminum Magnesium Hydroxide/Aluminum Magnesium Silicate/Magnesium Oxide/Ranitidine	알루미늄 수산화마그네슘/알루미늄 규산마그네슘/산화마그네슘/라니티딘	내복제/현탁제, 현탁액용정제, 현탁액용산제		495	ASS	
594	Aluminum Magnesium Hydroxide/Aluminum Magnesium Silicate/Magnesium Oxide/Ranitidine	알루미늄 수산화마그네슘/알루미늄 규산마그네슘/산화마그네슘/라니티딘	내복제/정제, 저작정		495	ATB	
595	Aluminum Magnesium Hydroxide/Biodiastase/Cinnamon Bark/Gentian/Ginger/L-Menthol/Magnesium Aluminometasilicate/Scopolia/Sodium Bicarbonate	알루미늄 수산화마그네슘/비오디아스타제/계피/겐티아나/건강/L-멘톨/메타규산알루민산마그네슘/스코폴리아/탄산수소나트륨	내복제/산제		496	APD	
596	Aluminum Magnesium Silicate/Cimetidine/Hydrotalcite/Sodium Bicarbonate	알루미늄 규산마그네슘/시메티딘/히드로탈시트/탄산수소나트륨	내복제/정제, 저작정		497	ATB	
597	Aluminum Magnesium Silicopolyhydrate/Calcium/D-Sorbitol/Simethicone/Skimmed Milk	시말드레이트/칼슘/D-소르비톨/시메티콘/탈지유	내복제/정제, 저작정		498	ATB	
598	Aluminum Phosphate/Dl-Carnitine/Magnesium Hydroxide/Simethicone	인산알루미늄/DL-카르니틴/수산화마그네슘/시메티콘	내복제/현탁제, 현탁액용정제, 현탁액용산제		499	ASS	
599	Aluminum Phosphate/Magnesium Hydroxide/Simethicone	인산알루미늄/수산화마그네슘/시메티콘	내복제/현탁제, 현탁액용정제, 현탁액용산제		500	ASS	
600	Aluminum Phosphate/Magnesium Oxide	인산알루미늄/산화마그네슘	내복제/현탁제, 현탁액용정제, 현탁액용산제		501	ASS	
601	Aluminum Potassium Sulfate/Atractylodes/Cyperus/Glycyrrhiza/Pharbitis Seed/Pteropus Stool	황산알루미늄칼륨/창출/향부자/감초/견우자/오령지	내복제/환제		502	API	
602	Aluminum Silicate/Biodiastase 2000 Ⅱ/Calcium/Cinnamon Bark/Citrus Unshiu Peel/Clove/Fennel/Gentiana/Magnesium Carbonate/Nutmeg/Picrasma Wood/Sodium Bicarbonate	규산알루미늄/비오디아스타제 2000 Ⅱ/칼슘/계피/진피/정향/회향/겐티아나/탄산마그네슘/육두구/고목/탄산수소나트륨	내복제/산제		503	APD	
603	Aluminum Silicate/Biodiastase/Calcium/Cinnamon Bark/Citrus Unshiu Peel/Clove/Fennel/Gentian/Magnesium Carbonate/Nutmeg/Picrasma Wood/Sodium Bicarbonate	규산알루미늄/비오디아스타제/칼슘/계피/진피/정향/회향/겐티아나/탄산마그네슘/육두구/고목/탄산수소나트륨	내복제/산제		504	APD	
604	Alverine	알베린	내복제/경질캡슐제		505	ACH	
605	Alverine/Simethicone	알베린/시메티콘	내복제/연질캡슐제		506	ACS	
606	Amantadine	아만타딘	내복제/정제, 저작정		507	ATB	28
607	Amantadine	아만타딘	주사제/주사제		507	BIJ	28
608	Ambrisentan	암브리센탄	내복제/정제, 저작정		508	ATB	29
609	Ambroxol	암브록솔	내복제/서방캡슐제		509	ACR	30
610	Ambroxol	암브록솔	내복제/시럽제, 건조시럽		509	ASY	30
611	Ambroxol	암브록솔	내복제/정제, 저작정		509	ATB	30
612	Ambroxol	암브록솔	내복제/트로키제		509	ATO	30
613	Ambroxol	암브록솔	주사제/주사제		509	BIJ	30
614	Ambroxol	암브록솔	외용제/분무제 및 흡입제		509	CSI	30
615	Ambroxol/Clenbuterol	암브록솔/클렌부테롤	내복제/시럽제, 건조시럽		510	ASY	31
616	Ambroxol/Clenbuterol	암브록솔/클렌부테롤	내복제/정제, 저작정		510	ATB	31
617	Amcinonide	암시노니드	외용제/크림제, 겔제, 젤리		511	CCM	
618	American House Dust Mite Allergen/European House Dust Mite Allergen	아메리카집먼지진드기알러젠/유럽집먼지진드기알러젠	내복제/설하정		512	ATL	
619	Amidotrizoate/Meglumine/Sodium Hydroxide	아미도트리조산/메글루민/수산화나트륨	내복제/현탁제, 현탁액용정제, 현탁액용산제		513	ASS	
620	Amikacin	아미카신	주사제/주사제		514	BIJ	
621	Amikacin	아미카신	외용제/크림제, 겔제, 젤리		514	CCM	
622	Amiloride	아미로라이드	내복제/정제, 저작정		515	ATB	
623	Amino Acids	아미노산	주사제/주사제		516	BIJ	
624	Amino Acids/Dextrose	아미노산/포도당	주사제/주사제		517	BIJ	
625	Aminoacetic Acid/Ammonium Glycyrrhizinate/L-Cysteine	글리신/글리시리진산암모늄/L-시스테인	주사제/주사제		518	BIJ	
626	Aminoacetic Acid/Arginine/L-Alanine/L-Cysteine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Threonine/L-Tryptophan/L-Valine/Serine	글리신/아르기닌/L-알라닌/L-시스테인/L-히스티딘/L-이소류신/L-류신/L-리신/L-메티오닌/L-페닐알라닌/L-프롤린/L-트레오닌/L-트립토판/L-발린/세린	주사제/주사제		519	BIJ	
627	Aminoacetic Acid/Calcium Chloride/Dextrose/L-Alanine/L-Arginine/L-Asparaginic Acid/L-Cysteine/L-Glutamic Acid/L-Histidine/L-Leucine/L-Isoleucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Chloride/Potassium Chloride/Potassium Dihydrogen Phosphate/Sodium Acetate/Sodium Chloride	글리신/염화칼슘/포도당/L-알라닌/L-아르기닌/L-아스파라진산/L-시스테인/L-글루탐산/L-히스티딘/L-류신/L-이소류신/L-리신/L-메티오닌/L-페닐알라닌/L-프롤린/L-세린/L-트레오닌/L-트립토판/L-티로신/L-발린/염화마그네슘/염화칼륨/인산이수소칼륨/아세트산나트륨/염화나트륨	주사제/주사제		520	BIJ	
628	Aminoacetic Acid/Calcium Chloride/Dextrose/L-Alanine/L-Arginine/L-Asparaginic Acid/L-Glutamic Acid/L-Histidine/L-Leucine/L-Isoleucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Systain/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Chloride/Potassium Chloride/Potassium Dihydrogen Phosphate/Sodium Acetate/Sodium Chloride	글리신/염화칼슘/포도당/L-알라닌/L-아르기닌/L-아스파라진산/L-글루탐산/L-히스티딘/L-류신/L-이소류신/L-리신/L-메티오닌/L-페닐알라닌/L-프롤린/L-세린/L-Systain/L-트레오닌/L-트립토판/L-티로신/L-발린/염화마그네슘/염화칼륨/인산이수소칼륨/아세트산나트륨/염화나트륨	주사제/주사제		521	BIJ	
629	Aminoacetic Acid/Calcium Chloride/Dextrose/L-Alanine/L-Arginine/L-Cysteine/L-Histidine/L-Leucine/L-Isoleucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine/Magnesium Chloride/Potassium Chloride/Potassium Dihydrogen Phosphate/Sodium Acetate/Sodium Chloride	글리신/염화칼슘/포도당/L-알라닌/L-아르기닌/L-시스테인/L-히스티딘/L-류신/L-이소류신/L-리신/L-메티오닌/L-페닐알라닌/L-프롤린/L-세린/L-트레오닌/L-트립토판/L-발린/염화마그네슘/염화칼륨/인산이수소칼륨/아세트산나트륨/염화나트륨	주사제/주사제		522	BIJ	
630	Aminoacetic Acid/Calcium Chloride/Dextrose/L-Alanine/L-Arginine/L-Histidine/L-Leucine/L-Isoleucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Systain Monohydrate/L-Threonine/L-Tryptophan/L-Valine/Magnesium Chloride/Potassium Chloride/Potassium Dihydrogen Phosphate/Sodium Acetate/Sodium Chloride	글리신/염화칼슘/포도당/L-알라닌/L-아르기닌/L-히스티딘/L-류신/L-이소류신/L-리신/L-메티오닌/L-페닐알라닌/L-프롤린/L-세린/L-Systain Monohydrate/L-트레오닌/L-트립토판/L-발린/염화마그네슘/염화칼륨/인산이수소칼륨/아세트산나트륨/염화나트륨	주사제/주사제		523	BIJ	
631	Aminoacetic acid/Calcium Chloride/Glucose/Intralipid/L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Sulfate/Potassium Chloride/Sodium Acetate/Sodium Glycerophosphate	글리신/염화칼슘/포도당/인트라리피드/L-알라닌/L-아르기닌/L-아스파르트산/L-글루탐산/L-히스티딘/L-이소류신/L-류신/L-리신/L-메티오닌/L-페닐알라닌/L-프롤린/L-세린/L-트레오닌/L-트립토판/L-티로신/L-발린/황산마그네슘/염화칼륨/아세트산나트륨/글리세로인산나트륨	주사제/주사제		524	BIJ	
632	Aminoacetic acid/Calcium Chloride/Glucose/Intralipid/L-Alanine/L-Arginine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Magnesium Chloride/Potassium Phosphate/Sodium Acetate/Sodium Chloride	글리신/염화칼슘/포도당/인트라리피드/L-알라닌/L-아르기닌/L-히스티딘/L-이소류신/L-류신/L-리신/L-메티오닌/L-페닐알라닌/L-프롤린/L-세린/L-트레오닌/L-트립토판/L-티로신/L-발린/염화마그네슘/인산칼륨/아세트산나트륨/염화나트륨	주사제/주사제		525	BIJ	
