ING_ID	ING_NAME_EN
777	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Iodide/Potassium Sulfate/Pyridoxine/Red Ginseng/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide
778	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Iodide/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide
779	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Dibasic Potassium Phosphate/Ferrous Sulfate/Folic Acid/Ginseng/Lecithin/Magnesium Sulfate/Manganese Sulfate/Nicotinamide/Pyridoxine/Riboflavin/Sodium Selenite/Thiamine/Tocopherol/Vitamin A/Zinc Sulfate
780	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Dexpanthenol/Nicotinamide/Pyridoxine/Red Ginseng/Retinol/Riboflavin/Thiamine
781	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Dexpanthenol/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol
782	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Dibasic Calcium Phosphate/Folic Acid/Fursultiamine/Inositol/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Oxide
783	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate
784	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Folic Acid/Fursultiamine/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Oxide
785	Ascorbic Acid/Biotin/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide
786	Ascorbic Acid/Biotin/Cholecalciferol/Dexpanthenol/Nicotinamide/Pyridoxine/Redginseng/Retinol/Riboflavin/Thiamine/Tocopherol
787	Ascorbic Acid/Biotin/Cholecalciferol/Dexpanthenol/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol
788	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/D-Α-Tocopherol/Dl-Methionine/Folic Acid/Inositol/Liver/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Yeast/Zinc Sulfate
789	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/D-Α-Tocopherol/Dl-Methionine/Folic Acid/Inositol/Liver/Pantothenate/Yeast
790	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Dl-Methionine/Folic Acid/Inositol/Liver/Liver Dried/Liver Fraction/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Vitamin A/Vitamin E/Zinc
791	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Dl-Methionine/Folic Acid/Inositol/Liver/Nicotinamide/Pantothenate/Yeast
792	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Dl-Methionine/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol
793	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Dl-Methionine/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Zinc Sulfate
794	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Fursultiamine/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Sulfate
795	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Folic Acid/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Zinc Oxide/Γ-Oryzanol
796	Ascorbic Acid/Biotin/Choline Bitartrate/Cyanocobalamin/Folic Acid/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Γ-Oryzanol
797	Ascorbic Acid/Biotin/Choline Bitartrate/Folic Acid/Fursultiamine/Hydroxocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxal Phosphate/Riboflavin/Tocopherol/Ubidecarenone/Γ-Oryzanol
798	Ascorbic Acid/Biotin/Choline Tartrate/Cyanocobalamin/Folic Acid/Fursultiamine/Inositol/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Ubidecarenone/Zinc Oxide/Γ-Oryzanol
799	Ascorbic Acid/Biotin/Choline Tartrate/Cyanocobalamin/Folic Acid/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Ubidecarenone/Zinc Oxide/Γ-Oryzanol
800	Ascorbic Acid/Biotin/Chondroitin Sulfate/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Yeast Molybden/Zinc Sulfate/Β-Carotene
801	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Tricalcium Phosphate/Zinc Oxide
802	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Oxide/Cyanocobalamin/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Nicotinic Acid/Pantothenate/Pyridoxine/Red Ginseng/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Zinc Oxide
803	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Oxide/Cyanocobalamin/Folic Acid/Manganese Sulfate/Nicotinamide/Nicotinic Acid/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Zinc Oxide
804	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Iodide/Pyridoxine/Riboflavin/Sodium Molybdate/Sodium Selenate/Thiamine/Tocopherol/Vitamin A/Zinc Oxide/Β-Carotene
805	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/N/Pantothenate
806	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Zinc Sulfate
807	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Pantothenate
808	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/Ergocalciferol/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Zinc Sulfate
809	Ascorbic Acid/Biotin/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Sodium Molybdate/Thiamine/Tocopherol/Zinc Sulfate
810	Ascorbic Acid/Biotin/Coix Seed/L-Cysteine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin
811	Ascorbic Acid/Biotin/Coix Seed/L-Cysteine/Nicotinamide/Pyridoxine/Riboflavin
812	Ascorbic Acid/Biotin/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Yeast Molybden/Zinc Sulfate
813	Ascorbic Acid/Biotin/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Iodide/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Yeast Molybden/Zinc Sulfate/Β-Carotene
814	Ascorbic Acid/Biotin/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Yeast Molybden/Zinc Sulfate
815	Ascorbic Acid/Biotin/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Iodide/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate
816	Ascorbic Acid/Biotin/Cupric Oxide/Cyanocobalamin/Folic Acid/Microcrystalline Cellulose/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate
817	Ascorbic Acid/Biotin/Cupric Oxide/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate
818	Ascorbic Acid/Biotin/Cupric Oxide/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
819	Ascorbic Acid/Biotin/Cupric Oxide/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate
820	Ascorbic Acid/Biotin/Cupric Sulfate/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide
821	Ascorbic Acid/Biotin/Cupric Sulfate/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate
822	Ascorbic Acid/Biotin/Cupric Sulfate/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Thiamine/Tocopherol/Zinc Sulfate
823	Ascorbic Acid/Biotin/Cupric Sulfate/Ferrous Fumarate/Folic Acid/Fursultiamine/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Zinc Oxide/Β-Carotene
824	Ascorbic Acid/Biotin/Cyanocobalamin/Dexpanthenol/Ergocalciferol/Folic Acid/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol
825	Ascorbic Acid/Biotin/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Chloride/Potassium Citrate/Pyridoxine/Retinaol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zincsulfate/Β-Carotene
826	Ascorbic Acid/Biotin/Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate
827	Ascorbic Acid/Biotin/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate
828	Ascorbic Acid/Biotin/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Citrate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate
829	Ascorbic Acid/Biotin/Cyanocobalamin/Ergocalciferol/Folic Acid/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Tocopherol/Γ-Oryzanol
830	Ascorbic Acid/Biotin/Cyanocobalamin/Ergocalciferol/Folic Acid/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Vitamin A/Γ-Oryzanol
831	Ascorbic Acid/Biotin/Cyanocobalamin/Ergocalciferol/Folic Acid/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Vitamin A
832	Ascorbic Acid/Biotin/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Ursodeoxycholic Acid/Zinc Oxide
833	Ascorbic Acid/Biotin/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Oxide
834	Ascorbic Acid/Biotin/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol
835	Ascorbic Acid/Biotin/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
836	Ascorbic Acid/Biotin/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide
837	Ascorbic Acid/Biotin/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine
838	Ascorbic Acid/Biotin/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol
839	Ascorbic Acid/Biotin/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate
840	Ascorbic Acid/Biotin/Cyanocobalamin/Folic Acid/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol
841	Ascorbic Acid/Biotin/Cyanocobalamin/Folic Acid/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ursodeoxycholic Acid/Zinc Sulfate
842	Ascorbic Acid/Biotin/Cyanocobalamin/Folic Acid/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate/Γ-Oryzanol
843	Ascorbic Acid/Biotin/Cyanocobalamin/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine
844	Ascorbic Acid/Biotin/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide
845	Ascorbic Acid/Biotin/Folic Acid/Nicotinamide/Pantothenate/Phytonadione/Pyridoxine/Riboflavin/Thiamine/Tocopherol
846	Ascorbic Acid/Biotin/L-Cysteine/Nicotinamide/Orotic Acid/Pantothenate/Pyridoxine/Riboflavin
847	Ascorbic Acid/Biotin/L-Cysteine/Nicotinamide/Pyridoxine/Riboflavin
848	Ascorbic Acid/Biotin/L-Cysteine/Pantothenate/Riboflavin/Tocopherol/Ubidecarenone/Β-Carotene
849	Ascorbic Acid/Biotin/Ubidecarenone/Ursodeoxycholic Acid
850	Ascorbic Acid/Calcium Gluconate/Calcium Phosphate/Cholecalciferol/L-Lysine
851	Ascorbic Acid/Calcium Gluconate/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Glycerophosphate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol
852	Ascorbic Acid/Calcium Gluconate/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Glycerophosphate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
853	Ascorbic Acid/Calcium Gluconate/Cholecalciferol/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol
854	Ascorbic Acid/Calcium Phosphate/Cervi Cornu/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Glycerophosphate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol
855	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Chromic Chloride/Cupric Sulfate/Cyanocobalamin/D-Biotin/Ferrous Fumaratemg/Folic Acid/Magnesium Oxidemg/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Iodide/Potassium Sulfate/Pyridoxine/Riboflavin/Sodium Molybdate/Sodium Selenate/ß-Carotene/Thiamine/Tocopherol/Zinc Oxide
856	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Copper Sulfate/Cyanocobalamin/D-Biotin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate
857	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide
858	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Manganese Dioxide/Nicotinamide/Pantothenate/Potassium Iodide/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide
859	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Iodide/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide
860	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Sulfate/Ginseng/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
861	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Sulfate/Ginseng/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
862	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Sulfate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide
863	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Sulfate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
864	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Sulfate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide/Γ-Oryzanol
865	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Ferrous Fumarate/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide
866	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Ferrous Sulfate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Sulfate
867	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Ferrous Sulfate/Magnesium Oxide/Manganese Sulfate/Pantothenate
868	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Ferrous Sulfate/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/White Ginseng/Zinc Oxide
869	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide
870	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine
871	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Folic Acid/Inositol/Magnesium Glycerophosphate/Magnesium Oxide/Nicotinamide/Orotic Acid Monohydrate/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Vitamin A/Zinc Oxide
872	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Glycerophosphate/Magnesium Oxide/Nicotinamide/Orotic Acid/Pyridoxine/Red Ginseng/Retinol/Riboflavin/Thiamine/Tocopherol/Ubidecarenone
873	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Glycerophosphate/Magnesium Oxide/Nicotinamide/Orotic Acid/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Vitamin A
874	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Glycerophosphate/Magnesium Oxide/Nicotinamide/Pyridoxine/Riboflavin/Thiamine
875	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Glycerophosphate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol
876	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Glycerophosphate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Ubidecarenone
877	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol
878	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Red Ginseng/Retinol/Riboflavin/Thiamine/Tocopherol
879	Ascorbic Acid/Calcium Phosphate/Cholecalciferol/Folic Acid/Hydroxocobalamin/Magnesium Glycerophosphate/Nicotinamide/Pantothenate/Pyridoxal Phosphate/Retinol/Riboflavin
880	Ascorbic Acid/Calcium Phosphate/Choline Bitartrate/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Inositol/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Iodide/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
881	Ascorbic Acid/Calcium Phosphate/Choline Bitartrate/Folic Acid/Hydroxocobalamin/Pantothenate/Pyridoxal Phosphate/Retinol/Riboflavin/Thiamine/Γ-Oryzanol
882	Ascorbic Acid/Calcium Phosphate/Choline Bitartrate/Fursultiamine/Pyridoxal Phosphate/Retinol/Riboflavin/Selenium/Tocopherol/Zinc Oxide
883	Ascorbic Acid/Calcium Phosphate/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Iodide/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide
884	Ascorbic Acid/Calcium Phosphate/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Sulfate/Ginseng/Lecithin/Magnesium Oxide/Manganese Sulfate/Nic/Pantothenate
885	Ascorbic Acid/Calcium Phosphate/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Sulfate/Ginseng/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
886	Ascorbic Acid/Calcium Phosphate/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Sulfate/Ginseng/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Polysorbate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
887	Ascorbic Acid/Calcium Phosphate/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Sulfate/Ginseng/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide
888	Ascorbic Acid/Calcium Phosphate/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Sulfate/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Soya Lecithin/Thiamine/Tocopherol/White Ginseng/Zinc Oxide
