DESC_ID	ingredient_name	translate_status	one_liner	one_liner_kr	bottom_line_en	bottom_line_kr	upside_en	upside_kr	downside_en	downside_kr	mechnism_en	mechnism_kr	pharmacist_tips	pharmacist_tips_kr
531	Pelubiprofen	2_검수(1차)		관절염의 통증을 감소시켜 줍니다.		소염진통제로 골관절염의 증상을 완화시키는데 효과적이지만, 위장관 부작용을 피하기 위해 식후에 복용해야 합니다.		골관절염, 요통, 류마티스성 관절염 환자에서 통증 억제 효과가 있습니다.		일본에서 개발된 비교적 최신의 신약으로 효과와 안전성에 대한 충분한 임상 자료가 필요합니다. 아스피린과 같은 비스테로이드성 소염진통제로써 위장관계의 출혈 및 궤양의 위험이 있습니다. 알코올은 위를 자극하기 때문에 ***의 복용 후 술을 마시면 위의 출혈이 일어날 위험성이 매우 높아집니다.		비스테로이드성 소염진통제로써, 염증과 염증에 의한 통증을 일으키는 물질들이 몸속에서 만들어지는 것을 방해합니다.		
532	Peramivir	2_검수(1차)	Reduces the symptoms of the flu.	독감 증상을 완화시켜 줍니다.	Rapivab (peramivir) can reduce flu symptoms in adults, but it needs to be given within two days of the flu starting or it won't work.	성인의 독감증상을 완화시켜주지만 독감에 걸리고 난 후 48시간 내에 투약하지 않으면 효과가 없습니다.		독감 증상이 나타나는 기간을 하루 정도 단축시켜줍니다. 경구복용 (타미플루)이나 흡입제 (리렌자)를 사용할 수 없는 독감환자에게 좋습니다. 한 번만 투여받으면 됩니다. 천식, 당뇨병, 심장병, 암, HIV/AIDS 환자가 독감에 걸렸을 경우 생명이 위독해지지 않도록 해줍니다.		병원에서 투여해야합니다. 독감 증상이 나타난지 2일(48시간)이 지났다면 효과가 없습니다. 다른 독감치료제와 마찬가지로 갑작스런 혼란, 환각, 비정상적인 행동등을 일으킬 수 있습니다.드물지만 심각한 피부 질환을 일으킬 수 있습니다. 만약 피부가 붉거나, 부풀어오르거나, 물집이 생기거나, 벗겨지는경우 바로 병원에 방문해야합니다.	Rapivab (peramivir) is an antiviral medication that works by stopping the flu from being released and infecting your body.	항바이러스제로 체내에 침입한 독감 바이러스의 작용을 억제해줍니다.		
533	Perindopril	2_검수(1차)	Lowers blood pressure.	혈압을 낮춰줍니다.	Aceon (perindopril) is a good blood pressure-lowering medicine that protects kidney function.	***은 신장보호기능이 있는 효과적인 고혈압 약입니다.		많은 고혈압 환자들에게 1차 치료제로 쓰입니다. 심장마비와 뇌졸중의 위험을 줄여줍니다.신장을 보호해주기 때문에 당뇨나 경증-중등도의 신장질환을 가지고 있는 환자들에게 좋습니다.사망위험을 줄여주고 심장 손상을 예방해주기 때문에 심부전 환자에게 추천됩니다.		이 약을 복용하는 동안 10%의 사람들에게 마른 기침 부작용이 나타날 수 있습니다. 목이 간지러운 느낌부터 지속적인 마른 기침까지 다양한 형태로 나타날 수 있습니다.매년 혈액검사를 통해 ***이 몸에 미치는 영향을 확인해야 합니다. 임부에게 안전하지 않습니다.	Aceon (perindopril) is an angiotensin converting enzyme (ACE) inhibitor. By blocking a chemical that usually tightens blood vessels, it makes blood vessels relax. This lowers blood pressure and allows more blood and oxygen to get to your heart and other organs.	***은 안지오텐신 변환효소 (ACE) 억제제 입니다. 혈관을 수축시키는 화학물질을 억제함으로써 혈관이 이완되어 혈압이 낮아지고 더 많은 양의 혈액과 산소가 심장 및 다른 장기에 도달할 수 있게 해줍니다.		
534	Permethrin	2_검수(1차)	Treats lice and scabies.	옴을 치료해줍니다.	Nix (Permethrin) works great, but make sure to read the directions carefully before using it.	옴 치료에 매우 효과적인 약입니다. 사용전에 사용 방법을 주의해서 읽어야합니다.		옴 제거에 효과적입니다.		생후 2개월 미만의 어린이에게는 사용할 수 없습니다. 눈, 코, 질, 눈썹, 속눈썹 주변에 사용할 수 없습니다. 두피가 간지럽거나 발적이 일어날 수 있습니다.돼지풀(ragweed)에 알러지가 있다면 호흡곤란이나 천식발작을 일으킬 수 있으므로 사용해서는 안됩니다.	Nix (Permethrin) is a topical pediculicide and ovicide treatment that destroys little bugs and their eggs.	***은 벌레와 알을 파괴하는 국소 이살충제이자 (해충의 알을 죽이는)살란제 입니다.		
535	Perphenazine	2_검수(1차)	Treats schizophrenia.	조현병(정신분열병)을 치료해줍니다.	Trilafon (perphenazine) is a good medicine for schizophrenia, but it can make you gain weight.	***는 조현병(정신분열병)에 좋은 약이지만, 체중 증가를 유도할 수 있습니다.		다른 조현병 치료제에 비해 심장 관련 부작용이나 혈압의 변동이 적습니다.		체중이 증가할 수 있습니다.온도 변화에 민감해질 수 있으며 감기나 독감에 더 쉽게 걸릴 수 있습니다.햇빛과 더위에 예민해질 수 있기 때문에 자외선 차단제를 발라야 하며 수분을 꾸준히 섭취해주어야 합니다.본인의 몸에 어떠한 영향을 끼치는지 파악하기 전까지는 운전 등 집중을 요하는 작업을 피해야 합니다.	Trilafon (perphenazine) works by blocking dopamine from entering the brain too quickly. Schizophrenia might be caused by your brain being too sensitive to changes in dopamine in your body.	***는 기분을 조절하는 물질인 도파민이 뇌에 급속도로 유입되는 것을 방해합니다. 조현병은 뇌가 도파민 농도의 변화에 너무 민감하게 반응하여 나타나는 경우도 있기 때문입니다.		
536	Pethidine	2_검수(1차)	Treats moderate to severe pain.	중등도 및 중증 통증을 완화하는 진통제입니다.	Demerol (meperidine) is not considered a first line option for pain management, and is typically only tried when other options haven't worked for you.	***은 통증을 치료하는데 1차로 쓰이는 약은 아닙니다. 다른 진통제가 효과가 없을때 사용됩니다.		알약(정제)를 삼키는 것이 불편하다면 액상제제를 이용할 수 있습니다.		***는 통증을 치료하는데 쓰이는 1차 약제가 아닙니다.***은 습관성과 중독을 일으킬 수 있습니다. 장기간 사용시 성 호르몬 수치를 낮출 수 있습니다. 따라서 남성의 경우 성욕을 줄일 수 있고, 여성의 경우 생리기간이나 임신과 관련된 문제가 나타날 수 있습니다. 신질환이 있다면 복용 금기입니다. 우울증이나 파킨슨에 쓰이는 모노아민 산화 효소 억제제 (MAOI)를 현재 복용중이거나 14일 이내에 복용한 적 있다면 ***을 복용해선 안됩니다.	Demerol (meperidine) binds to opioid receptors and lowers perception of pain in the brain.	***은 아편 수용체에 결합하여 통증 자극 전달물질의 분비를 줄여 진통효과를 나타냅니다.		
537	Phenazopyridine	2_검수(1차)	Relieves urinary pain, burning, urgency, and frequency.	배뇨통, 타는듯한 증상, 급뇨 및 빈뇨를 완화해줍니다.	Pyridium (phenazopyridine) is effective for relieving urinary tract pain and discomfort, but it is not used for treating infections.	배뇨 통증과 불편함을 효과적으로 완화해주지만 요로 감염에는 사용할 수 없습니다.		배뇨 통증과 불편함을 빠르게 완화시켜줍니다. 다른 약물과의 상호작용이 거의 없습니다.		신장에 문제가 있는 환자에게 추천되지 않습니다. 항생제 처방이 없다면 배뇨 증상 완화에 이틀만 사용가능합니다. 소프트렌즈나 속옷에 착색을 일으킬 수 있습니다.	It is not exactly known how Pyridium (phenazopyridine) works in your body, but it does interact with the surface of your urinary tract to provide pain relief.	***의 정확한 기전은 알려지지 않았지만 요로 표면과 상호작용하여 통증을 완화시키는 것으로 보입니다.		
538	Phendimetrazine	2_검수(1차)	Helps you lose weight.	체중 감량을 도와줍니다.	Bontril PDM (phendimetrazine) can help you lose weight, but can't use for long periods of time and isn't for everyone.	체중 감량에 도움이 되지만 장기간 복용할 수 없으며, 모든 사람에게 맞지 않습니다.		간이나 신장 문제가 있어도 복용가능합니다. 서방정의 경우 하루에 한 번만 복용하면 됩니다.		속방정의 경우 매 식사 전에 복용해야 합니다. 원하는 만큼 체중을 감량해 주지 않을 수 있습니다. 과다 섭취 할 수 있습니다. 다른 식욕억제제와 같이 복용하지 않습니다. 2주 이상 ***의 복용 효과를 연구한 임상시험이 많지 않습니다. 연구 결과에 따르면 ***의 체중감량 효과는 치료 시작 후 몇 주 동안만 위약보다 우수한 것으로 나타났습니다.	Bontril PDM (phendimetrazine) is a stimulant weight-loss medicine. It works in your brain to suppress your appetite.	체중 감량에 도움이 되는 각성제로, 뇌에 작용해 식욕을 억제합니다.		
539	Phenelzine	2_검수(1차)	Stabilizes your mood.	기분을 안정시켜줍니다.	Nardil (phenelzine) is not a first choice for treating depression, but it can be good if other medicines haven't worked. It can interact with a lot of medicines, and you have to avoid certain foods and alcohol.	***은 다른 약물에 효과가 없는 우울증 치료에 사용됩니다. 많은 약물들과 상호작용 할 수 있으며, 특정 음식과 알코올의 섭취를 피해야합니다.				***은 부작용과 식이제한때문에 우울증에 1차 또는 2차 약물로 사용되지 않습니다. 혈압이 매우 높아질수 있으므로 식이를 제한 해야합니다. 다른 우울증 약으로 바꾸고 싶은 경우 최소 14일을 기다리지 않으면 매우 위험할 수 있습니다.	Nardil (phenelzine) is a monoamine oxidase inhibitor. It raises the amount of certain chemicals in your body that are thought to regulate mood, such as norepinephrine, dopamine, and serotonin.	***은 모노아민산화효소 억제제입니다. 기분을 조절해주는 체내의 특정 화학물질(노르에피네프린, 도파민, 세로토닌)의 양을 증가시켜줍니다.		
540	Phenobarbital	2_검수(1차)	Treats and prevents generalized and partial seizures.	전신 및 부분 발작의 치료 및 예방에 사용됩니다.	Phenobarbital can be used for generalized and focal seizures, but it can make you feel sleepy.	전신 및 부분 발작에 사용되지만, 졸음을 유발할 수 있습니다.		***는 알약으로 경구로 복용할 수 있습니다.		약물 의존성을 유발할 수 있습니다. 적당량을 복용하는지 확인하기 위해 주기적으로 혈액검사를 받아야 할 수 있습니다.다른 약물과의 상호작용이 많기 때문에 주의가 필요합니다.	Phenobarbital is a barbiturate. It binds to certain parts of nerves called GABA receptors that start or spread signals that cause seizures.	***은 바비츄레이트(Barbiturate) 계열 약물로, 간질 발작을 유발하는 신호를 시작하거나 전달하는 신경세포의 GABA 수용체에 작용하여 발작의 진행을 막습니다.		
541	Phenol	2_검수(1차)	Relieves sore throat.	인후통을 완화시켜줍니다.	Chloraseptic Sore Throat Spray (Phenol) relieves sore throat pain and doesn't have many side effects.	인후통 완화에 쓰이며 부작용이 적습니다.		인후통 완화에 효과적입니다. 사용즉시 효과가 있습니다.  알콜, 당, 아스피린을 함유하고 있지 않으므로 안전합니다.		머리카락, 손톱, 피부에 묻을 수 있습니다. 인후의 감염을 치료해주진 않습니다.효과가 약 2시간만 지속됩니다.	Chloraseptic Sore Throat Spray (Phenol) is a local anesthetic. It blocks receptors on nerve endings, which creates a numbing sensation and relieves pain.	국소마취제로써 신경 말단의 수용체를 차단하여 감각을 마비시키고 통증을 완화시켜줍니다.		
