ing_form_id	ing_name_eng	ing_name_kr	form	desc_id	note	ing_id_id
884	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Chromium Yeast/Cyanocobalamin/Dl-Methionine/Ferrous Fumarate/Folic Acid/Inositol/Magnesium Oxide/Nicotinamide/Pantothenate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ursodeoxycholic Acid/Zinc Oxide	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/크롬함유효모/시아노코발라민/DL-메티오닌/푸마르산철/폴산/이노시톨/산화마그네슘/니코틴산아미드/판토텐산/요오드화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/우르소데옥시콜산/산화아연	내복제/정제, 저작정			741
885	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ursodeoxycholic Acid/Zinc Oxide	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/산화제이구리/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/우르소데옥시콜산/산화아연	내복제/연질캡슐제			742
886	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Pantothenate	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/산화제이구리/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/판토텐산	내복제/연질캡슐제			743
887	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Sulfate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/산화제이구리/시아노코발라민/황산제일철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/티아민/토코페롤/산화아연	내복제/연질캡슐제			744
888	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Sulfate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Zinc Sulfate	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/산화제이구리/시아노코발라민/황산제일철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/티아민/토코페롤/황산아연	내복제/연질캡슐제			745
889	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Fursultiamine/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene/Γ-Oryzanol	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/황산제이구리/시아노코발라민/푸마르산철/폴산/푸르설티아민/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/토코페롤/유비데카레논/산화아연/Β-카로틴/Γ-오리자놀	내복제/연질캡슐제			746
890	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Fursultiamine/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/황산제이구리/시아노코발라민/푸마르산철/폴산/푸르설티아민/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/토코페롤/산화아연/Β-카로틴	내복제/연질캡슐제			747
891	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Fursultiamine/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/황산제이구리/시아노코발라민/푸마르산철/폴산/푸르설티아민/황산망간/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/토코페롤/산화아연/Β-카로틴	내복제/연질캡슐제			748
892	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Fursultiamine/Pantothenate	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/황산제이구리/시아노코발라민/푸마르산철/폴산/푸르설티아민/판토텐산	내복제/연질캡슐제			749
893	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/황산제이구리/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/요오드화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/산화아연	내복제/정제, 저작정			750
894	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/황산제이구리/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/우르소데옥시콜산/산화아연/Β-카로틴	내복제/연질캡슐제			751
895	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/황산제이구리/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연/Β-카로틴	내복제/연질캡슐제			752
896	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cupric Sulfate/Ferrous Sulfate/Folic Acid/Ginseng/Magnesium Oxide/Manganese Sulfate	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/황산제이구리/황산제일철/폴산/인삼/산화마그네슘/황산망간	내복제/정제, 저작정			753
897	Ascorbic Acid/Biotin/Calcium Phosphate/Cholecalciferol/Cyanocobalamin/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Ubidecarenone/Zinc Oxide	아스코르브산/비오틴/인산칼슘/콜레칼시페롤/시아노코발라민/폴산/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/유비데카레논/산화아연	내복제/정제, 저작정			754
898	Ascorbic Acid/Biotin/Calcium Phosphate/Chromic Chloride/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Pantothenate	아스코르브산/비오틴/인산칼슘/염화크롬/산화제이구리/시아노코발라민/에르고칼시페롤/푸마르산철/폴산/산화마그네슘/황산망간/판토텐산	내복제/정제, 저작정			755
899	Ascorbic Acid/Biotin/Calcium Phosphate/Cupric Oxide/Cyanocobalamin/Ferrous Sulfate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/인산칼슘/산화제이구리/시아노코발라민/황산제일철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤/산화아연	내복제/연질캡슐제			756
900	Ascorbic Acid/Biotin/Calcium Phosphate/Cupric Sulfate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/인산칼슘/황산제이구리/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연	내복제/연질캡슐제			757
901	Ascorbic Acid/Biotin/Calcium Phosphate/Cupric Sulfate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/인산칼슘/황산제이구리/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연/Γ-오리자놀	내복제/연질캡슐제			758
902	Ascorbic Acid/Biotin/Calcium Phosphate/Cyanocobalamin/Folic Acid/Manganese Sulfate/Nicotinamide/Pantothenate/Polysaccharide Iron Complex/Pyridoxine/Riboflavin	아스코르브산/비오틴/인산칼슘/시아노코발라민/폴산/황산망간/니코틴산아미드/판토텐산/폴리사카리드철착염/피리독신/리보플라빈	내복제/정제, 저작정			759
903	Ascorbic Acid/Biotin/Calcium/Calcium Phosphate/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/칼슘/인산칼슘/콜레칼시페롤/산화제이구리/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연	내복제/연질캡슐제			760
904	Ascorbic Acid/Biotin/Calcium/Carbonyl Iron/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Docusate/Folic Acid/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/비오틴/칼슘/카르보닐철/콜레칼시페롤/산화제이구리/시아노코발라민/도큐세이트/폴산/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/토코페롤/산화아연/Β-카로틴	내복제/정제, 저작정			761
905	Ascorbic Acid/Biotin/Calcium/Chondroitin Sulfate/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Sulfate	아스코르브산/비오틴/칼슘/콘드로이틴설페이트/산화제이구리/시아노코발라민/에르고칼시페롤/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/황산아연	내복제/정제, 저작정			762
906	Ascorbic Acid/Biotin/Calcium/Corn Starch/Cyanocobalamin/Ferrous Sulfate/Folic Acid/Low Lactose Protein/Magnesium Carbonate/Maltodextrine/Nicotinamide/Pantothenate/Potassium Citrate/Pyridoxine/Riboflavin/Sodium Chloride/Soya Oil/Soybean/Sugar/Thiamine/Tocopherol/Vegetable Protein/Vitamine A/Whey Protein	아스코르브산/비오틴/칼슘/옥수수전분/시아노코발라민/황산제일철/폴산/저유당단백질/탄산마그네슘/말토덱스트린/니코틴산아미드/판토텐산/시트르산칼륨/피리독신/리보플라빈/염화나트륨/대두/콩/백당/티아민/토코페롤/식물성단백질/비타민 A/유청분말	내복제/현탁제, 현탁액용정제, 현탁액용산제			763
907	Ascorbic Acid/Biotin/Calcium/Cupric Oxide/Cyanocobalamin/Ergocalciferol/Ferrous Fumarate/Folic Acid/Fursultiamine/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Potassium Iodide/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Zinc Sulfate	아스코르브산/비오틴/칼슘/산화제이구리/시아노코발라민/에르고칼시페롤/푸마르산철/폴산/푸르설티아민/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/요오드화칼륨/피리독신/리보플라빈/셀레늄함유효모/토코페롤/황산아연	내복제/정제, 저작정			764
908	Ascorbic Acid/Biotin/Calcium/Cyanocobalamin/Folic Acid/Magnesium Bicarbonate/Magnesium Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Zinc Citrate	아스코르브산/비오틴/칼슘/시아노코발라민/폴산/중탄산마그네슘/황산마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/티아민/시트르산아연	내복제/정제, 저작정			765
909	Ascorbic Acid/Biotin/Carboxymethylcellulose/Coix Seed/L-Cysteine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin	아스코르브산/비오틴/카르복시메틸셀룰로오스/의이인/L-시스테인/니코틴산아미드/판토텐산/피리독신/리보플라빈	내복제/정제, 저작정			766
910	Ascorbic Acid/Biotin/Cholecalciferol/Choline Bitartrate/Cyanocobalamin/Folic Acid/Fursultiamine/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene	아스코르브산/비오틴/콜레칼시페롤/콜린타르타르산염/시아노코발라민/폴산/푸르설티아민/산화마그네슘/니코틴산아미드/판토텐산/피리독신/리보플라빈/토코페롤/유비데카레논/산화아연/Β-카로틴	내복제/정제, 저작정			767
911	Ascorbic Acid/Biotin/Cholecalciferol/Chromium Yeast/Cupric Oxide/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/콜레칼시페롤/크롬함유효모/산화제이구리/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/요오드화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/산화아연/Γ-오리자놀	내복제/연질캡슐제			768
912	Ascorbic Acid/Biotin/Cholecalciferol/Chromium Yeast/Cyanocobalamin/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/콜레칼시페롤/크롬함유효모/시아노코발라민/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/염화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/우르소데옥시콜산/산화아연/Γ-오리자놀	내복제/정제, 저작정			769
913	Ascorbic Acid/Biotin/Cholecalciferol/Cocarboxylase Tetrahydrate/Cyanocobalamin/Dexpanthenol/Folic Acid/Nicotinamide/Pyridoxine/Riboflavin/Vitamin A/Α-Tocopherol	아스코르브산/비오틴/콜레칼시페롤/코카르복실라제사수화물/시아노코발라민/덱스판테놀/폴산/니코틴산아미드/피리독신/리보플라빈/비타민 A/Α-토코페롤	주사제/주사제			770
914	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Chloride/Potassium Iodide/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/콜레칼시페롤/산화제이구리/시아노코발라민/인산수소칼슘/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/염화칼륨/요오드화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연	내복제/정제, 저작정			771
915	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Cyanocobalamin/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Chloride/Pyridoxine/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Yeast Molybden/Zinc Oxide/Γ-Oryzanol	아스코르브산/비오틴/콜레칼시페롤/산화제이구리/시아노코발라민/인산수소칼슘/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/염화칼륨/피리독신/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/몰리브덴함유효모/산화아연/Γ-오리자놀	내복제/정제, 저작정			772
916	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Iodide/Potassium Sulfate/Pyridoxine/Red Ginseng/Retinol/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Zinc Oxide	아스코르브산/비오틴/콜레칼시페롤/산화제이구리/인산수소칼슘/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/요오드화칼륨/황산칼륨/피리독신/홍삼/레티놀/리보플라빈/셀레늄함유효모/티아민/토코페롤/산화아연	내복제/연질캡슐제			773
917	Ascorbic Acid/Biotin/Cholecalciferol/Cupric Oxide/Dibasic Calcium Phosphate/Ferrous Fumarate/Folic Acid/Magnesium Oxide/Manganese Sulfate/Nicotinamide/Pantothenate/Phytonadione/Potassium Iodide/Potassium Sulfate/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide	아스코르브산/비오틴/콜레칼시페롤/산화제이구리/인산수소칼슘/푸마르산철/폴산/산화마그네슘/황산망간/니코틴산아미드/판토텐산/피토나디온/요오드화칼륨/황산칼륨/피리독신/레티놀/리보플라빈/티아민/토코페롤/유비데카레논/산화아연	내복제/연질캡슐제			774
