id	created	modified	code	is_rep	name_en	name_kr	rep_code	one_liner
1280	2018-10-22 07:11:42.002328+00	2018-11-08 07:33:21.624445+00	C21	t	Malignant neoplasm of anus and anal canal	항문 및 항문관의 악성 신생물	C21	
1277	2018-10-22 07:11:41.994908+00	2018-11-19 07:20:00.717527+00	C18.9	f	Malignant neoplasm of colon, unspecified	상세불명의 결장의 악성 신생물	C18	
1285	2018-10-22 07:11:42.014805+00	2018-11-08 07:45:57.043416+00	C22	t	Malignant neoplasm of liver and intrahepatic bile	간 및 간내 담관의 악성 신생물	C22	
1269	2018-10-22 07:11:41.973939+00	2018-12-03 08:03:44.953692+00	C18.1	f	Malignant neoplasm of appendix	충수의 악성 신생물	C18	
1235	2018-10-22 07:11:41.888367+00	2018-10-24 13:38:48.827649+00	C16.29	f	Malignant neoplasm of body of stomach, unspecified	위의 체부의 악성 신생물, 상세불명	C16	
1236	2018-10-22 07:11:41.891459+00	2018-10-24 13:38:49.106711+00	C16.3	f	Malignant neoplasm of pyloric antrum	유문동의 악성 신생물	C16	
1238	2018-10-22 07:11:41.896942+00	2018-10-24 13:38:49.386072+00	C16.31	f	Malignant neoplasm of pyloric antrum, advanced	유문동의 악성 신생물, 진행형	C16	
1239	2018-10-22 07:11:41.899562+00	2018-10-24 13:38:49.667729+00	C16.39	f	Malignant neoplasm of pyloric antrum, unspecified	유문동의 악성 신생물, 상세불명	C16	
1240	2018-10-22 07:11:41.902029+00	2018-10-24 13:38:49.973388+00	C16.4	f	Malignant neoplasm of pylorus	유문의 악성 신생물	C16	
1242	2018-10-22 07:11:41.90691+00	2018-10-24 13:38:50.261652+00	C16.41	f	Malignant neoplasm of pylorus, advanced	유문의 악성 신생물, 진행형	C16	
1243	2018-10-22 07:11:41.909467+00	2018-10-24 13:38:50.569581+00	C16.49	f	Malignant neoplasm of pylorus, unspecified	유문의 악성 신생물, 상세불명	C16	
1244	2018-10-22 07:11:41.912153+00	2018-10-24 13:38:50.864724+00	C16.5	f	Malignant neoplasm of lesser curvature of stomach,	상세불명의 위의 소만의 악성 신생물	C16	
1247	2018-10-22 07:11:41.919584+00	2018-10-24 13:38:51.148267+00	C16.59	f	Malignant neoplasm of lesser curvature of stomach,	상세불명의 위의 소만부의 악성 신생물, 상세불명	C16	
1248	2018-10-22 07:11:41.921942+00	2018-10-24 13:38:51.453545+00	C16.6	f	Malignant neoplasm of greater curvature of stomach	상세불명의 위의 대만의 악성 신생물	C16	
1250	2018-10-22 07:11:41.926818+00	2018-10-24 13:38:51.766348+00	C16.61	f	Malignant neoplasm of greater curvature of stomach	상세불명의 위의 대만부의 악성 신생물, 진행형	C16	
1251	2018-10-22 07:11:41.929245+00	2018-10-24 13:38:52.061057+00	C16.69	f	Malignant neoplasm of greater curvature of stomach	상세불명의 위의 대만부의 악성 신생물, 상세불명	C16	
1252	2018-10-22 07:11:41.931819+00	2018-10-24 13:38:52.353699+00	C16.8	f	Malignant neoplasm of overlapping lesion of stomac	위의 중복병변의 악성 신생물	C16	
1254	2018-10-22 07:11:41.936542+00	2018-10-24 13:38:52.635032+00	C16.81	f	Malignant neoplasm of overlapping lesion of stomac	위의 중복병변의 악성 신생물, 진행형	C16	
1255	2018-10-22 07:11:41.939145+00	2018-10-24 13:38:52.93655+00	C16.89	f	Malignant neoplasm of overlapping lesion of stomac	위의 중복병변의 악성 신생물, 상세불명	C16	
1256	2018-10-22 07:11:41.941697+00	2018-10-24 13:38:53.243574+00	C16.9	f	Malignant neoplasm of stomach, unspecified	상세불명의 위의 악성 신생물 	C16	
1258	2018-10-22 07:11:41.946606+00	2018-10-24 13:38:53.539355+00	C16.91	f	Malignant neoplasm of stomach, unspecified, advanc	상세불명의 위의 악성 신생물, 진행형	C16	
1259	2018-10-22 07:11:41.949123+00	2018-10-24 13:38:53.846912+00	C16.99	f	Malignant neoplasm of stomach, unspecified, unspec	상세불명의 위의 악성 신생물, 상세불명	C16	
1261	2018-10-22 07:11:41.954083+00	2018-10-24 13:38:54.477523+00	C17.0	f	Malignant neoplasm of duodenum	십이지장의 악성 신생물	C17	
1268	2018-10-22 07:11:41.971528+00	2018-10-24 13:38:54.764562+00	C18.0	f	Malignant neoplasm of caecum	맹장의 악성 신생물	C18	
1281	2018-10-22 07:11:42.004793+00	2018-10-24 13:38:55.448125+00	C21.0	f	Malignant neoplasm of anus, unspecified	상세불명의 항문의 악성 신생물	C21	
1232	2018-10-22 07:11:41.880837+00	2018-10-24 13:38:55.730488+00	C16.2	f	Malignant neoplasm of body of stomach	위의 체부의 악성 신생물	C16	
1234	2018-10-22 07:11:41.885873+00	2018-10-24 13:38:48.548427+00	C16.21	f	Malignant neoplasm of body of stomach, advanced	위의 체부의 악성 신생물, 진행형	C16	
1233	2018-10-22 07:11:41.883407+00	2018-10-24 13:38:56.016339+00	C16.20	f	Malignant neoplasm of body of stomach, early	위의 체부의 악성 신생물, 조기	C16	
1237	2018-10-22 07:11:41.89393+00	2018-10-24 13:38:56.369856+00	C16.30	f	Malignant neoplasm of pyloric antrum, early	유문동의 악성 신생물, 조기	C16	
1241	2018-10-22 07:11:41.904529+00	2018-10-24 13:38:56.652131+00	C16.40	f	Malignant neoplasm of pylorus, early	유문의 악성 신생물, 조기	C16	
1246	2018-10-22 07:11:41.917131+00	2018-10-24 13:38:56.990707+00	C16.51	f	Malignant neoplasm of lesser curvature of stomach,	상세불명의 위의 소만부의 악성 신생물, 진행형	C16	
1249	2018-10-22 07:11:41.924367+00	2018-10-24 13:38:57.291727+00	C16.60	f	Malignant neoplasm of greater curvature of stomach	상세불명의 위의 대만부의 악성 신생물, 조기	C16	
1253	2018-10-22 07:11:41.934221+00	2018-10-24 13:38:57.57281+00	C16.80	f	Malignant neoplasm of overlapping lesion of stomac	위의 중복병변의 악성 신생물, 조기	C16	
1257	2018-10-22 07:11:41.944206+00	2018-10-24 13:38:57.90713+00	C16.90	f	Malignant neoplasm of stomach, unspecified, early	상세불명의 위의 악성 신생물, 조기	C16	
1262	2018-10-22 07:11:41.956452+00	2018-10-24 13:38:58.195958+00	C17.1	f	Malignant neoplasm of jejunum	공장의 악성 신생물	C17	
1263	2018-10-22 07:11:41.959048+00	2018-10-24 13:38:58.48532+00	C17.2	f	Malignant neoplasm of ileum	회장의 악성 신생물	C17	
1264	2018-10-22 07:11:41.96158+00	2018-10-24 13:38:58.763853+00	C17.3	f	Malignant neoplasm of meckel’s diverticulum	메켈게실의 악성 신생물	C17	
1266	2018-10-22 07:11:41.966449+00	2018-10-24 13:38:59.045219+00	C17.9	f	Malignant neoplasm of small intestine, unspecified	상세불명의 소장의 악성 신생물	C17	
1270	2018-10-22 07:11:41.976449+00	2018-10-24 13:38:59.890087+00	C18.2	f	Malignant neoplasm of ascending colon	상행결장의 악성 신생물	C18	
1272	2018-10-22 07:11:41.981203+00	2018-10-24 13:39:00.171167+00	C18.4	f	Malignant neoplasm of transverse colon	횡행결장의 악성 신생물	C18	
1273	2018-10-22 07:11:41.983579+00	2018-10-24 13:39:00.451592+00	C18.5	f	Malignant neoplasm of splenic flexure	비장굴곡의 악성 신생물	C18	
1275	2018-10-22 07:11:41.989752+00	2018-10-24 13:39:00.745951+00	C18.7	f	Malignant neoplasm of sigmoid colon	구불결장의 악성 신생물	C18	
1276	2018-10-22 07:11:41.99232+00	2018-10-24 13:39:01.06005+00	C18.8	f	Malignant neoplasm of overlapping lesion of colon	결장의 중복병변의 악성 신생물	C18	
1282	2018-10-22 07:11:42.007183+00	2018-10-24 13:39:02.239248+00	C21.1	f	Malignant neoplasm of anal canal	항문관의 악성 신생물	C21	
1283	2018-10-22 07:11:42.009622+00	2018-10-24 13:39:02.543973+00	C21.2	f	Malignant neoplasm of cloacogenic zone	총배설강대의 악성 신생물	C21	
13382	2018-10-22 07:13:21.035551+00	2018-10-24 15:29:04.241132+00	Q75.9	f	Congenital malformation of skull and face bones, u	두개골 및 안면골의 상세불명의 선천기형	Q75	
1287	2018-10-22 07:11:42.019815+00	2018-11-08 07:46:13.975507+00	C22.1	f	Malignant neoplasm of intrahepatic bile duct carci	간내담관암종의 악성 신생물	C22	
1299	2018-10-22 07:11:42.049575+00	2018-12-03 00:55:03.895213+00	C25	t	Malignant neoplasm of pancreas	췌장의 악성 신생물	C25	
1293	2018-10-22 07:11:42.034029+00	2018-11-08 07:48:42.028871+00	C23	t	Malignant neoplasm of gallbladder	담낭의 악성 신생물	C23	
1295	2018-10-22 07:11:42.039817+00	2018-11-08 07:49:51.129245+00	C24.0	f	Malignant neoplasm of extrahepatic bile duct	간외담관의 악성 신생물	C24	
1315	2018-10-22 07:11:42.08927+00	2018-11-09 09:27:07.040159+00	C30.0	f	Malignant neoplasm of nasal cavity	비강의 악성 신생물	C30	
1296	2018-10-22 07:11:42.042256+00	2018-12-03 08:28:23.47547+00	C24.1	f	Malignant neoplasm of ampulla of Vater	파터팽대의 악성 신생물	C24	
1313	2018-10-22 07:11:42.084325+00	2018-10-22 07:11:42.084344+00	C30-C39	t	Malignant neoplasms of respiratory and intrathoracic organs	호흡기 및 흉곽내기관의 악성 신생물	C30-C39	
1301	2018-10-22 07:11:42.054385+00	2018-10-24 13:39:04.35812+00	C25.1	f	Malignant neoplasm of body of pancreas	췌장의 체부의 악성 신생물	C25	
1309	2018-10-22 07:11:42.074693+00	2018-10-24 13:39:04.664604+00	C26.0	f	Malignant neoplasm of intestinal tract, part unspe	상세불명 부분의 장관의 악성 신생물	C26	
1318	2018-10-22 07:11:42.096731+00	2018-10-24 13:39:05.280084+00	C31.0	f	Malignant neoplasm of maxillary sinus	상악동의 악성 신생물	C31	
1325	2018-10-22 07:11:42.113899+00	2018-10-24 13:39:05.560435+00	C32.0	f	Malignant neoplasm of glottis	성문의 악성 신생물	C32	
1333	2018-10-22 07:11:42.132932+00	2018-10-24 13:39:05.894351+00	C34.0	f	Malignant neoplasm of main bronchus	주기관지의 악성 신생물	C34	
1335	2018-10-22 07:11:42.137972+00	2018-10-24 13:39:06.174067+00	C34.01	f	Malignant neoplasm of main bronchus, left	주기관지의 악성 신생물, 왼쪽	C34	
1336	2018-10-22 07:11:42.140446+00	2018-10-24 13:39:06.451968+00	C34.09	f	Malignant neoplasm of main bronchus, unspecified s	주기관지의 악성 신생물, 상세불명 쪽	C34	
1337	2018-10-22 07:11:42.142884+00	2018-10-24 13:39:06.733462+00	C34.1	f	Malignant neoplasm of upper lobe, bronchus or lung	상엽, 기관지 또는 폐의 악성 신생물	C34	
1340	2018-10-22 07:11:42.150826+00	2018-10-24 13:39:07.03356+00	C34.19	f	Malignant neoplasm of upper lobe, bronchus or lung	상엽, 기관지 또는 폐의 악성 신생물, 상세불명 쪽	C34	
1341	2018-10-22 07:11:42.153436+00	2018-10-24 13:39:07.335702+00	C34.2	f	Malignant neoplasm of middle lobe, bronchus or lun	중엽, 기관지 또는 폐의 악성 신생물	C34	
1344	2018-10-22 07:11:42.160943+00	2018-10-24 13:39:07.635277+00	C34.31	f	Malignant neoplasm of lower lobe, bronchus or lung	하엽, 기관지 또는 폐의 악성 신생물, 왼쪽	C34	
1345	2018-10-22 07:11:42.163357+00	2018-10-24 13:39:07.944483+00	C34.39	f	Malignant neoplasm of lower lobe, bronchus or lung	하엽, 기관지 또는 폐의 악성 신생물, 상세불명 쪽	C34	
1289	2018-10-22 07:11:42.024548+00	2018-10-24 13:39:08.535736+00	C22.3	f	Malignant neoplasm of angiosarcoma of liver	간의 혈관육종의 악성 신생물	C22	
1290	2018-10-22 07:11:42.026873+00	2018-10-24 13:39:08.965501+00	C22.4	f	Malignant neoplasm of other sarcomas of liver	기타 간의 육종의 악성 신생물	C22	
1292	2018-10-22 07:11:42.031586+00	2018-10-24 13:39:09.580908+00	C22.9	f	Malignant neoplasm of liver, unspecified	상세불명의 간의 악성 신생물	C22	
1298	2018-10-22 07:11:42.0471+00	2018-10-24 13:39:10.476273+00	C24.9	f	Malignant neoplasm of biliary tract, unspecified	상세불명의 담도의 악성 신생물	C24	
1302	2018-10-22 07:11:42.057035+00	2018-10-24 13:39:11.056634+00	C25.2	f	Malignant neoplasm of tail of pancreas	췌장의 꼬리의 악성 신생물	C25	
1303	2018-10-22 07:11:42.059524+00	2018-10-24 13:39:11.423009+00	C25.3	f	Malignant neoplasm of pancreatic duct	췌관의 악성 신생물	C25	
1304	2018-10-22 07:11:42.062036+00	2018-10-24 13:39:11.700632+00	C25.4	f	Malignant neoplasm of endocrine pancreas	내분비췌장의 악성 신생물	C25	
1305	2018-10-22 07:11:42.064533+00	2018-10-24 13:39:11.979154+00	C25.7	f	Malignant neoplasm of other parts of pancreas	췌장의 기타 부분의 악성 신생물	C25	
1307	2018-10-22 07:11:42.069752+00	2018-10-24 13:39:12.34722+00	C25.9	f	Malignant neoplasm of pancreas, unspecified	상세불명의 췌장의 악성 신생물	C25	
1308	2018-10-22 07:11:42.072252+00	2018-10-24 13:39:12.623703+00	C26	t	Malignant neoplasm of other and ill-defined digest	기타 및 부위불명 소화기관의 악성 신생물	C26	
1310	2018-10-22 07:11:42.077132+00	2018-10-24 13:39:12.958652+00	C26.1	f	Malignant neoplasm of spleen	비장의 악성 신생물	C26	
1312	2018-10-22 07:11:42.081841+00	2018-10-24 13:39:13.245711+00	C26.9	f	Malignant neoplasm of ill-defined sites within the	소화계통내의 불명확한 부위의 악성 신생물	C26	
1314	2018-10-22 07:11:42.086852+00	2018-10-24 13:39:13.525301+00	C30	t	Malignant neoplasm of nasal cavity and middle ear	비강 및 중이의 악성 신생물	C30	
1316	2018-10-22 07:11:42.091728+00	2018-10-24 13:39:13.880425+00	C30.1	f	Malignant neoplasm of middle ear	중이의 악성 신생물	C30	
1317	2018-10-22 07:11:42.094235+00	2018-10-24 13:39:14.16134+00	C31	t	Malignant neoplasm of accessory sinuses	부비동의 악성 신생물	C31	
1320	2018-10-22 07:11:42.101622+00	2018-10-24 13:39:14.46326+00	C31.2	f	Malignant neoplasm of frontal sinus	전두동의 악성 신생물	C31	
1321	2018-10-22 07:11:42.10441+00	2018-10-24 13:39:14.738041+00	C31.3	f	Malignant neoplasm of sphenoidal sinus	접형골동의 악성 신생물	C31	
1323	2018-10-22 07:11:42.109162+00	2018-10-24 13:39:15.01878+00	C31.9	f	Malignant neoplasm of accessory sinus, unspecified	상세불명의 부비동의 악성 신생물	C31	
1326	2018-10-22 07:11:42.116217+00	2018-10-24 13:39:15.752629+00	C32.1	f	Malignant neoplasm of supraglottis	성문상의 악성 신생물	C32	
1327	2018-10-22 07:11:42.118578+00	2018-10-24 13:39:16.035884+00	C32.2	f	Malignant neoplasm of subglottis	성문하의 악성 신생물	C32	
1329	2018-10-22 07:11:42.1235+00	2018-10-24 13:39:16.341573+00	C32.8	f	Malignant neoplasm of overlapping lesion of larynx	후두의 중복병변 의 악성 신생물	C32	
1330	2018-10-22 07:11:42.12576+00	2018-10-24 13:39:16.657133+00	C32.9	f	Malignant neoplasm of larynx, unspecified	상세불명의 후두의 악성 신생물	C32	
1331	2018-10-22 07:11:42.128032+00	2018-10-24 13:39:16.953407+00	C33	t	Malignant neoplasm of trachea	기관의 악성 신생물	C33	
1334	2018-10-22 07:11:42.135506+00	2018-10-24 13:39:17.273014+00	C34.00	f	Malignant neoplasm of main bronchus, right	주기관지의 악성 신생물, 오른쪽	C34	
1339	2018-10-22 07:11:42.148178+00	2018-10-24 13:39:17.715442+00	C34.11	f	Malignant neoplasm of upper lobe, bronchus or lung	상엽, 기관지 또는 폐의 악성 신생물, 왼쪽	C34	
1342	2018-10-22 07:11:42.156115+00	2018-10-24 13:39:18.035185+00	C34.3	f	Malignant neoplasm of lower lobe, bronchus or lung	하엽, 기관지 또는 폐의 악성 신생물	C34	
1343	2018-10-22 07:11:42.158572+00	2018-10-24 13:39:18.370036+00	C34.30	f	Malignant neoplasm of lower lobe, bronchus or lung	하엽, 기관지 또는 폐의 악성 신생물, 오른쪽	C34	
13439	2018-10-22 07:13:21.174746+00	2018-10-24 15:29:21.722386+00	Q81.9	f	Epidermolysis bullosa, unspecified	상세불명의 수포성 표피박리증	Q81	
1385	2018-10-22 07:11:42.260872+00	2018-11-08 09:49:37.22645+00	C43	t	Malignant melanoma of skin	피부의 악성 흑색종	C43	
1396	2018-10-22 07:11:42.287287+00	2018-11-08 09:49:22.654996+00	C44	t	Other malignant neoplasms of skin	기타 피부의 악성 신생물	C44	
1354	2018-10-22 07:11:42.185684+00	2018-11-09 00:58:41.8496+00	C37	t	Malignant neoplasm of thymus	흉선의 악성 신생물	C37	
1355	2018-10-22 07:11:42.188146+00	2018-12-03 08:44:33.206147+00	C38	t	Malignant neoplasm of heart, mediastinum and pleur	심장, 종격 및 흉막의 악성 신생물	C38	
1363	2018-10-22 07:11:42.207536+00	2018-11-16 06:03:55.52868+00	C39.0	f	Malignant neoplasm of upper respiratory tract, par	상세불명 부분의 상기도의 악성 신생물	C39	
1366	2018-10-22 07:11:42.2147+00	2018-10-22 07:11:42.214719+00	C40-C41	t	Malignant neoplasms of bone and articular cartilage	골 및 관절연골의 악성 신생물	C40-C41	
1384	2018-10-22 07:11:42.258438+00	2018-10-22 07:11:42.258465+00	C43-C44	t	Melanoma and other malignant neoplasms of skin	흑색종 및 기타 피부의 악성 신생물	C43-C44	
1349	2018-10-22 07:11:42.173217+00	2018-10-24 13:39:19.129227+00	C34.89	f	Malignant neoplasm of overlapping lesion of bronch	기관지 및 폐의 중복병변의 악성 신생물, 상세불명 쪽	C34	
1350	2018-10-22 07:11:42.175659+00	2018-10-24 13:39:19.495319+00	C34.9	f	Malignant neoplasm of bronchus or lung, unspecifie	상세불명의 기관지 또는 폐의 악성 신생물	C34	
1352	2018-10-22 07:11:42.180767+00	2018-10-24 13:39:19.821623+00	C34.91	f	Malignant neoplasm of bronchus or lung, unspecifie	상세불명의 기관지 또는 폐의 악성 신생물, 왼쪽	C34	
1353	2018-10-22 07:11:42.183277+00	2018-10-24 13:39:20.159071+00	C34.99	f	Malignant neoplasm of bronchus or lung, unspecifie	상세불명의 기관지 또는 폐의 악성 신생물, 상세불명 쪽	C34	
1356	2018-10-22 07:11:42.190646+00	2018-10-24 13:39:21.155229+00	C38.0	f	Malignant neoplasm of heart	심장의 악성 신생물	C38	
1368	2018-10-22 07:11:42.219936+00	2018-10-24 13:39:21.802788+00	C40.0	f	Malignant neoplasm of scapula and long bones of up	견갑골 및 팔의 긴뼈의 악성 신생물	C40	
1386	2018-10-22 07:11:42.263326+00	2018-10-24 13:39:22.175727+00	C43.0	f	Malignant melanoma of lip	입술의 악성 흑색종	C43	
1387	2018-10-22 07:11:42.265689+00	2018-10-24 13:39:22.452999+00	C43.1	f	Malignant melanoma of eyelid, including canthus	안각을 포함한 눈꺼풀의 악성 흑색종	C43	
1388	2018-10-22 07:11:42.268066+00	2018-10-24 13:39:22.793224+00	C43.2	f	Malignant melanoma of ear and external auricular c	귀 및 외이도의 악성 흑색종	C43	
1389	2018-10-22 07:11:42.27046+00	2018-10-24 13:39:23.081053+00	C43.3	f	Malignant melanoma of other and unspecified parts 	얼굴의 기타 및 상세불명 부분의 악성 흑색종	C43	
1390	2018-10-22 07:11:42.2728+00	2018-10-24 13:39:23.356771+00	C43.4	f	Malignant melanoma of scalp and neck	두피 및 목의 악성 흑색종	C43	
1348	2018-10-22 07:11:42.170864+00	2018-10-24 13:39:18.795994+00	C34.81	f	Malignant neoplasm of overlapping lesion of bronch	기관지 및 폐의 중복병변의 악성 신생물, 왼쪽	C34	
1391	2018-10-22 07:11:42.275143+00	2018-10-24 13:39:23.64339+00	C43.5	f	Malignant melanoma of trunk	몸통의 악성 흑색종	C43	
1392	2018-10-22 07:11:42.277619+00	2018-10-24 13:39:23.925606+00	C43.6	f	Malignant melanoma of upper limb, including should	어깨를 포함한 팔의 악성 흑색종	C43	
